accuracy,communication_rounds,dpMode,foldPrivacytest,foldTest,labelColumn,noiseScale,numClients,status,testnum,C,delta,epsilon,L,alpha,lambda_,max_iter,tolerance
0.9,5,noDP,120|149,90|119,target,None,3,finished,526_972216866,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,5,noDP,120|149,90|119,target,None,3,finished,527_796987762,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,5,noDP,120|149,90|119,target,None,3,finished,528_608091807,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.7142857142857143,5,noDP,120|149,90|119,target,None,4,finished,529_394988044,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.7142857142857143,5,noDP,120|149,90|119,target,None,4,finished,530_338528726,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.7142857142857143,5,noDP,120|149,90|119,target,None,4,finished,531_235021192,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8571428571428571,5,noDP,120|149,90|119,target,None,4,finished,532_800144379,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.7142857142857143,5,noDP,120|149,90|119,target,None,4,finished,533_635665177,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8571428571428571,5,noDP,120|149,90|119,target,None,4,finished,534_591748601,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8571428571428571,5,noDP,120|149,90|119,target,None,4,finished,535_267973240,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8571428571428571,5,noDP,120|149,90|119,target,None,4,finished,536_356744730,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8571428571428571,5,noDP,120|149,90|119,target,None,4,finished,537_127187330,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.7142857142857143,5,noDP,120|149,90|119,target,None,4,finished,538_64659009,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.4,1,noDP,30|59,0|29,target,None,3,finished,549_354552504,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.4,1,noDP,30|59,0|29,target,None,3,finished,550_510912103,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.4,1,noDP,30|59,0|29,target,None,3,finished,551_714626822,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.4,1,noDP,30|59,0|29,target,None,3,finished,552_601330219,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.4,1,noDP,30|59,0|29,target,None,3,finished,553_339715205,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.4,1,noDP,30|59,0|29,target,None,3,finished,554_93379813,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.4,1,noDP,30|59,0|29,target,None,3,finished,555_282298045,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.4,1,noDP,30|59,0|29,target,None,3,finished,556_884374962,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.4,1,noDP,30|59,0|29,target,None,3,finished,557_741171999,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.4,1,noDP,30|59,0|29,target,None,3,finished,558_255535040,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.4,2,noDP,30|59,0|29,target,None,3,finished,559_69791582,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.4,2,noDP,30|59,0|29,target,None,2,finished,560_9049883,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.4,2,noDP,30|59,0|29,target,None,3,finished,561_684137297,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.4,2,noDP,30|59,0|29,target,None,2,finished,562_415723530,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.4,2,noDP,30|59,0|29,target,None,3,finished,563_797973212,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.6,2,noDP,30|59,0|29,target,None,3,finished,564_336333499,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.4,2,noDP,30|59,0|29,target,None,3,finished,565_452368015,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.4,2,noDP,30|59,0|29,target,None,3,finished,566_434037547,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.4,2,noDP,30|59,0|29,target,None,3,finished,567_556427820,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.4,2,noDP,30|59,0|29,target,None,3,finished,568_190682390,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,4,noDP,30|59,0|29,target,None,3,finished,569_416084799,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,4,noDP,30|59,0|29,target,None,3,finished,570_867129174,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.6,4,noDP,30|59,0|29,target,None,3,finished,571_494552707,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.6,4,noDP,30|59,0|29,target,None,3,finished,572_681792296,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.5,4,noDP,30|59,0|29,target,None,3,finished,573_843652194,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,4,noDP,30|59,0|29,target,None,3,finished,574_438227048,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.7,4,noDP,30|59,0|29,target,None,3,finished,575_612625169,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.7,4,noDP,30|59,0|29,target,None,3,finished,576_178505733,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.6,4,noDP,30|59,0|29,target,None,3,finished,577_698512613,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.7,4,noDP,30|59,0|29,target,None,3,finished,578_241313722,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,8,noDP,30|59,0|29,target,None,3,finished,579_294017678,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,8,noDP,30|59,0|29,target,None,3,finished,580_693015188,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,8,noDP,30|59,0|29,target,None,3,finished,581_146226265,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.7,8,noDP,30|59,0|29,target,None,3,finished,582_660123350,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,8,noDP,30|59,0|29,target,None,3,finished,583_674180827,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,8,noDP,30|59,0|29,target,None,3,finished,584_41965614,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,8,noDP,30|59,0|29,target,None,3,finished,585_463621442,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.7,8,noDP,30|59,0|29,target,None,3,finished,586_872873430,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,8,noDP,30|59,0|29,target,None,3,finished,587_285444727,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,8,noDP,30|59,0|29,target,None,3,finished,588_477315200,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,16,noDP,30|59,0|29,target,None,3,finished,589_965118278,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,16,noDP,30|59,0|29,target,None,3,finished,590_142181131,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,16,noDP,30|59,0|29,target,None,3,finished,591_813566589,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,16,noDP,30|59,0|29,target,None,3,finished,592_648660783,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,16,noDP,30|59,0|29,target,None,3,finished,593_273067063,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,16,noDP,30|59,0|29,target,None,3,finished,594_176477261,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,16,noDP,30|59,0|29,target,None,2,finished,595_910597903,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,16,noDP,30|59,0|29,target,None,3,finished,596_111006931,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,16,noDP,30|59,0|29,target,None,3,finished,597_31326176,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,16,noDP,30|59,0|29,target,None,3,finished,598_699902930,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,32,noDP,30|59,0|29,target,None,3,finished,599_479444987,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,32,noDP,30|59,0|29,target,None,3,finished,600_681994740,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,32,noDP,30|59,0|29,target,None,3,finished,601_871963459,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,32,noDP,30|59,0|29,target,None,3,finished,602_971135846,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,32,noDP,30|59,0|29,target,None,3,finished,603_775502251,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,32,noDP,30|59,0|29,target,None,3,finished,604_860358020,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,32,noDP,30|59,0|29,target,None,3,finished,605_285201301,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,32,noDP,30|59,0|29,target,None,3,finished,606_811524907,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,32,noDP,30|59,0|29,target,None,3,finished,607_281066226,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,32,noDP,30|59,0|29,target,None,3,finished,608_783677866,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,64,noDP,30|59,0|29,target,None,3,finished,609_92203692,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,64,noDP,30|59,0|29,target,None,3,finished,610_72063191,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,64,noDP,30|59,0|29,target,None,3,finished,611_705822064,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,64,noDP,30|59,0|29,target,None,3,finished,612_963811847,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,64,noDP,30|59,0|29,target,None,3,finished,613_321116802,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,64,noDP,30|59,0|29,target,None,3,finished,614_848882631,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,64,noDP,30|59,0|29,target,None,3,finished,615_429303629,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,64,noDP,30|59,0|29,target,None,3,finished,616_878812670,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,64,noDP,30|59,0|29,target,None,3,finished,617_413027155,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,64,noDP,30|59,0|29,target,None,3,finished,618_787431943,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.4,1,noDP,60|89,30|59,target,None,3,finished,1_636136358,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.4,1,noDP,60|89,30|59,target,None,3,finished,2_596141221,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.4,1,noDP,60|89,30|59,target,None,3,finished,3_816142115,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.4,1,noDP,60|89,30|59,target,None,3,finished,4_311649667,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.4,2,noDP,60|89,30|59,target,None,3,finished,15_8194116,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.4,1,noDP,60|89,30|59,target,None,3,finished,6_27969167,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.4,1,noDP,60|89,30|59,target,None,3,finished,7_628579958,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.4,1,noDP,60|89,30|59,target,None,3,finished,8_670453256,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.4,1,noDP,60|89,30|59,target,None,3,finished,9_754301820,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.4,1,noDP,60|89,30|59,target,None,3,finished,10_803865651,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.4,1,noDP,60|89,30|59,target,None,3,finished,11_488110877,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.4,1,noDP,60|89,30|59,target,None,3,finished,12_400142653,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.4,1,noDP,60|89,30|59,target,None,3,finished,13_711851983,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.4,2,noDP,60|89,30|59,target,None,3,finished,14_104097279,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.7,2,noDP,60|89,30|59,target,None,3,finished,16_248132213,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.6,2,noDP,60|89,30|59,target,None,3,finished,17_955420040,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.5,2,noDP,60|89,30|59,target,None,3,finished,18_596242526,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.4,2,noDP,60|89,30|59,target,None,3,finished,19_183276531,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.4,2,noDP,60|89,30|59,target,None,3,finished,20_958144430,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.4,2,noDP,60|89,30|59,target,None,3,finished,21_862216415,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.4,2,noDP,60|89,30|59,target,None,3,finished,22_232363870,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.6,2,noDP,60|89,30|59,target,None,3,finished,23_592157048,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.5,4,noDP,60|89,30|59,target,None,3,finished,24_531454455,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.6,4,noDP,60|89,30|59,target,None,3,finished,25_660277721,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.7,4,noDP,60|89,30|59,target,None,3,finished,26_700250839,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.6,4,noDP,60|89,30|59,target,None,3,finished,27_483648003,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.7,4,noDP,60|89,30|59,target,None,3,finished,28_440068138,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.7,4,noDP,60|89,30|59,target,None,3,finished,29_310587047,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.7,4,noDP,60|89,30|59,target,None,3,finished,30_340020249,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.6,4,noDP,60|89,30|59,target,None,3,finished,31_527930512,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.7,4,noDP,60|89,30|59,target,None,3,finished,32_584209276,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.5,4,noDP,60|89,30|59,target,None,3,finished,33_936287754,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.7,8,noDP,60|89,30|59,target,None,3,finished,34_864230245,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,1,noDP,60|89,30|59,target,None,3,finished,1_231516999,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,1,noDP,60|89,30|59,target,None,3,finished,2_448124139,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,1,noDP,60|89,30|59,target,None,3,finished,3_968575458,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,1,noDP,60|89,30|59,target,None,3,finished,4_743221087,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,1,noDP,60|89,30|59,target,None,3,finished,5_780132580,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,1,noDP,60|89,30|59,target,None,3,finished,6_36410686,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,1,noDP,60|89,30|59,target,None,3,finished,7_380176004,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,1,noDP,60|89,30|59,target,None,3,finished,8_532144135,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,1,noDP,60|89,30|59,target,None,3,finished,9_820144715,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,1,noDP,60|89,30|59,target,None,3,finished,10_647606233,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,2,noDP,60|89,30|59,target,None,3,finished,11_992151968,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,2,noDP,60|89,30|59,target,None,3,finished,12_136176432,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,2,noDP,60|89,30|59,target,None,3,finished,13_456174277,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,2,noDP,60|89,30|59,target,None,3,finished,14_100274688,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,2,noDP,60|89,30|59,target,None,3,finished,15_883223746,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,2,noDP,60|89,30|59,target,None,3,finished,16_361477011,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,2,noDP,60|89,30|59,target,None,3,finished,17_200027360,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,2,noDP,60|89,30|59,target,None,3,finished,18_687117080,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,2,noDP,60|89,30|59,target,None,3,finished,19_92308074,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,2,noDP,60|89,30|59,target,None,3,finished,20_466967313,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,4,noDP,60|89,30|59,target,None,3,finished,21_21837262,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,4,noDP,60|89,30|59,target,None,3,finished,22_647735443,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,4,noDP,60|89,30|59,target,None,3,finished,23_262227076,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,4,noDP,60|89,30|59,target,None,3,finished,24_840047264,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,4,noDP,60|89,30|59,target,None,3,finished,25_408323286,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,4,noDP,60|89,30|59,target,None,3,finished,26_926887146,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,4,noDP,60|89,30|59,target,None,3,finished,27_351482820,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,4,noDP,60|89,30|59,target,None,3,finished,28_802743925,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,4,noDP,60|89,30|59,target,None,3,finished,29_373501465,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,4,noDP,60|89,30|59,target,None,3,finished,30_140200607,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,8,noDP,60|89,30|59,target,None,3,finished,31_731693901,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,8,noDP,60|89,30|59,target,None,3,finished,32_448464638,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,8,noDP,60|89,30|59,target,None,3,finished,33_960124184,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,8,noDP,60|89,30|59,target,None,3,finished,34_332147058,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,8,noDP,60|89,30|59,target,None,3,finished,35_922791410,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,8,noDP,60|89,30|59,target,None,3,finished,36_537842197,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,8,noDP,60|89,30|59,target,None,3,finished,37_296857778,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,8,noDP,60|89,30|59,target,None,3,finished,38_861024402,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,8,noDP,60|89,30|59,target,None,3,finished,39_420980382,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,8,noDP,60|89,30|59,target,None,3,finished,40_151865887,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,16,noDP,60|89,30|59,target,None,3,finished,41_791920646,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,16,noDP,60|89,30|59,target,None,3,finished,42_409270068,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,16,noDP,60|89,30|59,target,None,3,finished,43_577416267,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,16,noDP,60|89,30|59,target,None,3,finished,44_59573709,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,16,noDP,60|89,30|59,target,None,3,finished,46_799592639,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,16,noDP,60|89,30|59,target,None,3,finished,47_862354681,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
